ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0009988	cell-cell recognition	1/96	73/18888	0.0136986301369863	2.69520547945205	1.03719943378327	0.31111982866481	0.51491010944962	0.489811727500333	2352	1
GO:0019226	transmission of nerve impulse	1/96	73/18888	0.0136986301369863	2.69520547945205	1.03719943378327	0.31111982866481	0.51491010944962	0.489811727500333	4897	1
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	1/96	73/18888	0.0136986301369863	2.69520547945205	1.03719943378327	0.31111982866481	0.51491010944962	0.489811727500333	8284	1
GO:0071260	cellular response to mechanical stimulus	1/96	73/18888	0.0136986301369863	2.69520547945205	1.03719943378327	0.31111982866481	0.51491010944962	0.489811727500333	838	1
GO:0042093	T-helper cell differentiation	1/96	74/18888	0.0135135135135135	2.65878378378378	1.02187006243004	0.314634710219324	0.51790034820032	0.492656212355533	246778	1
GO:0046637	regulation of alpha-beta T cell differentiation	1/96	74/18888	0.0135135135135135	2.65878378378378	1.02187006243004	0.314634710219324	0.51790034820032	0.492656212355533	246778	1
GO:0050818	regulation of coagulation	1/96	74/18888	0.0135135135135135	2.65878378378378	1.02187006243004	0.314634710219324	0.51790034820032	0.492656212355533	710	1
GO:0051937	catecholamine transport	1/96	74/18888	0.0135135135135135	2.65878378378378	1.02187006243004	0.314634710219324	0.51790034820032	0.492656212355533	2865	1
GO:1902475	L-alpha-amino acid transmembrane transport	1/96	74/18888	0.0135135135135135	2.65878378378378	1.02187006243004	0.314634710219324	0.51790034820032	0.492656212355533	6507	1
GO:0045123	cellular extravasation	1/96	75/18888	0.0133333333333333	2.62333333333333	1.00679236921225	0.31813184362099	0.522522074679763	0.497052660957697	57126	1
GO:0060390	regulation of SMAD protein signal transduction	1/96	75/18888	0.0133333333333333	2.62333333333333	1.00679236921225	0.31813184362099	0.522522074679763	0.497052660957697	151449	1
GO:0007163	establishment or maintenance of cell polarity	2/96	226/18888	0.00884955752212389	1.74115044247788	0.801146803155669	0.319195224636599	0.523701256005502	0.498174365176738	2258/55742	2
GO:0002224	toll-like receptor signaling pathway	1/96	76/18888	0.0131578947368421	2.58881578947368	0.99195840826298	0.321611317549251	0.523709885113337	0.498182573673984	29126	1
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	1/96	76/18888	0.0131578947368421	2.58881578947368	0.99195840826298	0.321611317549251	0.523709885113337	0.498182573673984	246778	1
GO:0008088	axo-dendritic transport	1/96	76/18888	0.0131578947368421	2.58881578947368	0.99195840826298	0.321611317549251	0.523709885113337	0.498182573673984	55638	1
GO:0030968	endoplasmic reticulum unfolded protein response	1/96	76/18888	0.0131578947368421	2.58881578947368	0.99195840826298	0.321611317549251	0.523709885113337	0.498182573673984	467	1
GO:0050767	regulation of neurogenesis	3/96	393/18888	0.00763358778625954	1.50190839694656	0.718661159323682	0.32260161644085	0.523709885113337	0.498182573673984	2335/2258/79365	3
GO:0010959	regulation of metal ion transport	3/96	394/18888	0.00761421319796954	1.49809644670051	0.714129103584519	0.323995366482581	0.523709885113337	0.498182573673984	9722/2258/287	3
GO:0048705	skeletal system morphogenesis	2/96	229/18888	0.00873362445414847	1.71834061135371	0.781690049333452	0.324794144653703	0.523709885113337	0.498182573673984	338773/6660	2
GO:0001937	negative regulation of endothelial cell proliferation	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	1285	1
GO:0002287	alpha-beta T cell activation involved in immune response	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	246778	1
GO:0002293	alpha-beta T cell differentiation involved in immune response	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	246778	1
GO:0006809	nitric oxide biosynthetic process	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	9722	1
GO:0030239	myofibril assembly	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	9172	1
GO:0032729	positive regulation of type II interferon production	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	246778	1
GO:0035914	skeletal muscle cell differentiation	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	467	1
GO:0045669	positive regulation of osteoblast differentiation	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	338773	1
GO:0045921	positive regulation of exocytosis	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	57126	1
GO:0061045	negative regulation of wound healing	1/96	77/18888	0.012987012987013	2.55519480519481	0.977360588973412	0.325073220245152	0.523709885113337	0.498182573673984	710	1
GO:0097191	extrinsic apoptotic signaling pathway	2/96	230/18888	0.00869565217391304	1.71086956521739	0.775268073249008	0.326657985040106	0.52480203217722	0.499221485962222	3429/467	2
GO:2001233	regulation of apoptotic signaling pathway	3/96	396/18888	0.00757575757575758	1.4905303030303	0.705102244150772	0.326783047740585	0.52480203217722	0.499221485962222	467/5414/51384	3
GO:0150063	visual system development	3/96	397/18888	0.00755667506297229	1.4867758186398	0.700607294441127	0.328176942282665	0.52480203217722	0.499221485962222	9172/712/51384	3
GO:0006278	RNA-templated DNA biosynthetic process	1/96	78/18888	0.0128205128205128	2.5224358974359	0.962991655659348	0.328517639513477	0.52480203217722	0.499221485962222	5570	1
GO:0035418	protein localization to synapse	1/96	78/18888	0.0128205128205128	2.5224358974359	0.962991655659348	0.328517639513477	0.52480203217722	0.499221485962222	23426	1
GO:0050772	positive regulation of axonogenesis	1/96	78/18888	0.0128205128205128	2.5224358974359	0.962991655659348	0.328517639513477	0.52480203217722	0.499221485962222	2335	1
GO:0050853	B cell receptor signaling pathway	1/96	78/18888	0.0128205128205128	2.5224358974359	0.962991655659348	0.328517639513477	0.52480203217722	0.499221485962222	3503	1
GO:0045861	negative regulation of proteolysis	2/96	231/18888	0.00865800865800866	1.7034632034632	0.768877362363584	0.328520533335212	0.52480203217722	0.499221485962222	710/4671	2
GO:0019722	calcium-mediated signaling	2/96	232/18888	0.00862068965517241	1.69612068965517	0.762517600355833	0.330381754745169	0.527219726519659	0.501521334072999	2633/287	2
GO:0055002	striated muscle cell development	1/96	79/18888	0.0126582278481013	2.49050632911392	0.948844668637691	0.331944662724891	0.528046284040855	0.502307602510743	9172	1
GO:0070227	lymphocyte apoptotic process	1/96	79/18888	0.0126582278481013	2.49050632911392	0.948844668637691	0.331944662724891	0.528046284040855	0.502307602510743	29126	1
GO:0070972	protein localization to endoplasmic reticulum	1/96	79/18888	0.0126582278481013	2.49050632911392	0.948844668637691	0.331944662724891	0.528046284040855	0.502307602510743	287	1
GO:0002534	cytokine production involved in inflammatory response	1/96	80/18888	0.0125	2.459375	0.9349129865986	0.33535437681806	0.530132674928237	0.504292295967008	115362	1
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	1/96	80/18888	0.0125	2.459375	0.9349129865986	0.33535437681806	0.530132674928237	0.504292295967008	2865	1
GO:0014032	neural crest cell development	1/96	80/18888	0.0125	2.459375	0.9349129865986	0.33535437681806	0.530132674928237	0.504292295967008	2335	1
GO:0021536	diencephalon development	1/96	80/18888	0.0125	2.459375	0.9349129865986	0.33535437681806	0.530132674928237	0.504292295967008	5013	1
GO:1900015	regulation of cytokine production involved in inflammatory response	1/96	80/18888	0.0125	2.459375	0.9349129865986	0.33535437681806	0.530132674928237	0.504292295967008	115362	1
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	1/96	80/18888	0.0125	2.459375	0.9349129865986	0.33535437681806	0.530132674928237	0.504292295967008	29126	1
GO:0016358	dendrite development	2/96	235/18888	0.00851063829787234	1.67446808510638	0.743620913129664	0.335957115398489	0.53053227806678	0.504672421157818	116443/26050	2
GO:0048880	sensory system development	3/96	403/18888	0.00744416873449132	1.46464019851117	0.673891813634535	0.336539923141509	0.530899608202422	0.505021846436132	9172/712/51384	3
GO:0002720	positive regulation of cytokine production involved in immune response	1/96	81/18888	0.0123456790123457	2.42901234567901	0.92119025016951	0.338746868301762	0.532718104092812	0.506751702962889	2865	1
GO:0003151	outflow tract morphogenesis	1/96	81/18888	0.0123456790123457	2.42901234567901	0.92119025016951	0.338746868301762	0.532718104092812	0.506751702962889	55742	1
GO:0043242	negative regulation of protein-containing complex disassembly	1/96	81/18888	0.0123456790123457	2.42901234567901	0.92119025016951	0.338746868301762	0.532718104092812	0.506751702962889	2258	1
GO:0072593	reactive oxygen species metabolic process	2/96	238/18888	0.00840336134453781	1.65336134453782	0.724991811742178	0.341519317596478	0.535802986009919	0.509686217770858	57126/3240	2
GO:0030500	regulation of bone mineralization	1/96	82/18888	0.0121951219512195	2.39939024390244	0.907670366576753	0.342122223256993	0.535802986009919	0.509686217770858	338773	1
GO:0070936	protein K48-linked ubiquitination	1/96	82/18888	0.0121951219512195	2.39939024390244	0.907670366576753	0.342122223256993	0.535802986009919	0.509686217770858	3429	1
GO:1904427	positive regulation of calcium ion transmembrane transport	1/96	82/18888	0.0121951219512195	2.39939024390244	0.907670366576753	0.342122223256993	0.535802986009919	0.509686217770858	287	1
GO:0002573	myeloid leukocyte differentiation	2/96	239/18888	0.00836820083682008	1.64644351464435	0.718840212012619	0.343370308086279	0.53607827988333	0.50994809293165	714/116071	2
GO:0009743	response to carbohydrate	2/96	239/18888	0.00836820083682008	1.64644351464435	0.718840212012619	0.343370308086279	0.53607827988333	0.50994809293165	1285/55638	2
GO:0097529	myeloid leukocyte migration	2/96	239/18888	0.00836820083682008	1.64644351464435	0.718840212012619	0.343370308086279	0.53607827988333	0.50994809293165	57126/56833	2
GO:0010833	telomere maintenance via telomere lengthening	1/96	83/18888	0.0120481927710843	2.37048192771084	0.894347495318997	0.345480527339059	0.53607827988333	0.50994809293165	5570	1
GO:0051279	regulation of release of sequestered calcium ion into cytosol	1/96	83/18888	0.0120481927710843	2.37048192771084	0.894347495318997	0.345480527339059	0.53607827988333	0.50994809293165	287	1
GO:0060337	type I interferon-mediated signaling pathway	1/96	83/18888	0.0120481927710843	2.37048192771084	0.894347495318997	0.345480527339059	0.53607827988333	0.50994809293165	3429	1
GO:0070509	calcium ion import	1/96	83/18888	0.0120481927710843	2.37048192771084	0.894347495318997	0.345480527339059	0.53607827988333	0.50994809293165	777	1
GO:0150076	neuroinflammatory response	1/96	83/18888	0.0120481927710843	2.37048192771084	0.894347495318997	0.345480527339059	0.53607827988333	0.50994809293165	712	1
GO:2000736	regulation of stem cell differentiation	1/96	83/18888	0.0120481927710843	2.37048192771084	0.894347495318997	0.345480527339059	0.53607827988333	0.50994809293165	6660	1
GO:0071356	cellular response to tumor necrosis factor	2/96	241/18888	0.00829875518672199	1.63278008298755	0.706622467170287	0.347067482125094	0.537553884395411	0.511351771713452	2633/4671	2
GO:0002028	regulation of sodium ion transport	1/96	84/18888	0.0119047619047619	2.3422619047619	0.881216034774385	0.348821865779657	0.537553884395411	0.511351771713452	2258	1
GO:0002437	inflammatory response to antigenic stimulus	1/96	84/18888	0.0119047619047619	2.3422619047619	0.881216034774385	0.348821865779657	0.537553884395411	0.511351771713452	2209	1
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	1/96	84/18888	0.0119047619047619	2.3422619047619	0.881216034774385	0.348821865779657	0.537553884395411	0.511351771713452	467	1
GO:0046209	nitric oxide metabolic process	1/96	84/18888	0.0119047619047619	2.3422619047619	0.881216034774385	0.348821865779657	0.537553884395411	0.511351771713452	9722	1
GO:0071357	cellular response to type I interferon	1/96	84/18888	0.0119047619047619	2.3422619047619	0.881216034774385	0.348821865779657	0.537553884395411	0.511351771713452	3429	1
GO:0030072	peptide hormone secretion	2/96	242/18888	0.00826446280991736	1.62603305785124	0.700555770468214	0.34891360306404	0.537553884395411	0.511351771713452	2865/55638	2
GO:0050807	regulation of synapse organization	2/96	243/18888	0.00823045267489712	1.61934156378601	0.694516829614323	0.350758038796656	0.539846890168255	0.513533008978273	26050/4897	2
GO:0002292	T cell differentiation involved in immune response	1/96	85/18888	0.0117647058823529	2.31470588235294	0.868270609670152	0.35214632338895	0.54033788082758	0.51400006716691	246778	1
GO:0007492	endoderm development	1/96	85/18888	0.0117647058823529	2.31470588235294	0.868270609670152	0.35214632338895	0.54033788082758	0.51400006716691	2335	1
GO:2001057	reactive nitrogen species metabolic process	1/96	85/18888	0.0117647058823529	2.31470588235294	0.868270609670152	0.35214632338895	0.54033788082758	0.51400006716691	9722	1
GO:0043523	regulation of neuron apoptotic process	2/96	244/18888	0.00819672131147541	1.61270491803279	0.688505378351477	0.352600758894883	0.54048811980247	0.514142983008876	838/4671	2
GO:0016485	protein processing	2/96	245/18888	0.00816326530612245	1.60612244897959	0.682521154113766	0.354441733276605	0.541795265875294	0.51538641455989	3249/10699	2
GO:0090257	regulation of muscle system process	2/96	245/18888	0.00816326530612245	1.60612244897959	0.682521154113766	0.354441733276605	0.541795265875294	0.51538641455989	2258/287	2
GO:0032024	positive regulation of insulin secretion	1/96	86/18888	0.0116279069767442	2.28779069767442	0.855506059349671	0.355453984557629	0.541795265875294	0.51538641455989	55638	1
GO:0048678	response to axon injury	1/96	86/18888	0.0116279069767442	2.28779069767442	0.855506059349671	0.355453984557629	0.541795265875294	0.51538641455989	83999	1
GO:0048864	stem cell development	1/96	86/18888	0.0116279069767442	2.28779069767442	0.855506059349671	0.355453984557629	0.541795265875294	0.51538641455989	2335	1
GO:0002790	peptide secretion	2/96	247/18888	0.00809716599190283	1.59311740890688	0.670633354509274	0.358118326275806	0.541795265875294	0.51538641455989	2865/55638	2
GO:0045926	negative regulation of growth	2/96	247/18888	0.00809716599190283	1.59311740890688	0.670633354509274	0.358118326275806	0.541795265875294	0.51538641455989	2258/55384	2
GO:0051924	regulation of calcium ion transport	2/96	247/18888	0.00809716599190283	1.59311740890688	0.670633354509274	0.358118326275806	0.541795265875294	0.51538641455989	9722/287	2
GO:0008306	associative learning	1/96	87/18888	0.0114942528735632	2.26149425287356	0.842917426777527	0.358744933258962	0.541795265875294	0.51538641455989	64478	1
